Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
brainbox,DE,12,0,87.171.125.232,p57AB7DE8.dip.t-dialin.net,9042,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
braintest,UA,10,0,81.90.234.64,pppoe-ng-81-90-234-64.radiocom.net.ua,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
brale,HR,152,106,161.53.29.203,brale.math.hr,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
brazoslink,US,16,9,69.39.49.200,www.mac-resource.com,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.1.26 on Darwin Power Macintosh,0,0
breitenau,DE,56,0,81.169.173.120,tor-proxy03.communitare.de,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.0.34 (r18423) on Linux i686,0,0
bricedenice,FR,0,0,93.26.217.185,185.217.26-93.rev.gaoland.net,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.19 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
brickornotbrick,FR,3,58,91.121.107.91,ks354593.kimsufi.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.0.35 on Linux i686,0,0
broadwavedelta,US,102,61,66.135.55.133,delta.broadwave.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
BrokenByDesign,NL,64,0,80.56.34.198,f34198.upc-f.chello.nl,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
Brovo64,US,2,0,24.208.81.121,cpe-24-208-81-121.new.res.rr.com,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Darwin i386,0,0
bsdtechie,DE,3,0,79.231.85.155,p4FE7559B.dip.t-dialin.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on FreeBSD i386,0,0
Bueli,DE,12,0,85.176.159.231,e176159231.adsl.alicedsl.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.22 on Linux i686,0,0
buergerrechte,DE,60,10,88.198.172.198,tor-proxy.rueckblen.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
Buhnenmann,DE,6,0,79.202.91.23,p4FCA5B17.dip.t-dialin.net,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
bulin,DE,523,10,178.77.75.23,www.gernot-schulz.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
BundesHorst,DE,1,0,78.43.75.25,HSI-KBW-078-043-075-025.hsi4.kabel-badenwuerttemberg.de,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
burla,DE,959,8,78.46.100.143,ppp.is,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
Busty,US,27,5,98.236.50.49,c-98-236-50-49.hsd1.pa.comcast.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Darwin i386,0,0
buttercup,CA,67,247,174.142.75.26,ip-174-142-75-26.static.privatedns.com,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.1.22 on Linux i686,0,0
buxton,GB,12,2,89.16.175.194,alligator.vm.bytemark.co.uk,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
bytebutler,DE,9,0,77.184.10.252,brln-4db80afc.pool.mediaWays.net,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.19 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
bytebutlerfour,DE,6,0,79.194.29.95,p4FC21D5F.dip0.t-ipconnect.de,110,None,0,1,1,0,1,0,1,1,0,Tor 0.2.0.34 (r18423) on Windows Server 2003 Service Pack 2 [domain controller] {enterprise} {terminal services- single user} {terminal services},0,0
bytebutlerthree,DE,2,15,88.74.59.225,dslb-088-074-059-225.pools.arcor-ip.net,993,None,0,0,1,0,0,1,1,1,0,Tor 0.2.1.25 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
c00l3rr3lay,US,490,13,24.46.185.17,ool-182eb911.dyn.optonline.net,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
cablecar,US,1,1,70.36.142.202,70-36-142-202.dsl.dynamic.sonic.net,9009,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
cacal,FR,18,0,78.115.197.103,103.197.115-78.rev.gaoland.net,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
caerSidi,US,4,121,76.104.132.98,c-76-104-132-98.hsd1.wa.comcast.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.19 on Linux x86_64,0,0
CallMe,US,13,1,24.168.225.226,cpe-024-168-225-226.sc.res.rr.com,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
Can1,CA,1,1,99.224.175.140,CPE0013720c63f4-CM00137185ab38.cpe.net.cable.rogers.com,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
candybar,GB,1,2,93.97.239.3,93-97-239-3.zone5.bethere.co.uk,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
canis,FI,2,5,217.119.41.133,217.119.41.133,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
canon,NL,246,7,95.211.24.122,hosted.by.leaseweb.com,8800,8890,0,0,1,1,1,1,1,1,1,Tor 0.2.2.16-alpha-dev on Linux i686,0,0
canoworms,US,0,1,184.98.218.160,184-98-218-160.phnx.qwest.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
cantrellg,US,2,0,72.148.250.55,adsl-072-148-250-055.sip.asm.bellsouth.net,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
capoteATWO,GB,20,6,148.88.190.145,pyc502000001.lancs.ac.uk,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,1
CaptainHook,BR,0,0,187.67.196.203,bb43c4cb.virtua.com.br,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.1.2.19 on Linux i686,0,0
CaptainNEmo,US,3,0,67.166.145.49,c-67-166-145-49.hsd1.ca.comcast.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
CaptainOliver,DE,29,1,109.192.224.214,HSI-KBW-109-192-224-214.hsi6.kabel-badenwuerttemberg.de,443,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
CaptainPlato,DE,2,0,92.231.42.94,g231042094.adsl.alicedsl.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.25 on FreeBSD i386,0,0
Capuccino,US,33,0,206.217.219.55,host354388.mpdedicated.com,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
caro,AT,2,0,81.94.56.135,135-056-094-081-as39912.net,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Cartagia,DE,0,0,87.234.239.110,port-87-234-239-110.static.qsc.de,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.1.2.19 on Linux i586,0,0
casio,US,7,0,24.210.138.42,cpe-24-210-138-42.woh.res.rr.com,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.20 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
cassiope,AT,77,49,85.125.223.198,198-223-125-85.static.edis.at,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.1.22 on Linux x86_64,0,0
CAU,US,8,105,64.128.30.232,services.caughq.org,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
cawk,CA,39,0,204.15.199.229,229-199-15-204-static.prioritycolo.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
CB3ROB,AQ,454,35,84.22.122.5,tor.cb3rob.net,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
CB85144F14DE88F2,DE,4,0,93.104.139.124,ppp-93-104-139-124.dynamic.mnet-online.de,9001,None,0,0,1,1,1,0,1,1,0,Tor 0.2.1.19 on OpenBSD landisk,0,0
